8149	corpus-6-test-corpus-26-train	CAI	ممكن استلف كتان؟	ممكن استلف كتان؟
8156	corpus-6-test-corpus-26-train	CAI	اى نوع من الجلود الشنطة ديه معموله منه؟	اي نوع من الجلود الشنطة دية معمولة منه؟
8161	corpus-6-test-corpus-26-train	CAI	ماأظنش ان السكينه جيه نضيفة . ممكن تديني واحده تانيه؟	ما اظنش ان السكينة جاية نضيفة. ممكن تديني واحدة ثانية؟
8164	corpus-6-test-corpus-26-train	CAI	انا اشتريت ده لسه من دقيقة، بس ممكن تغيرهالي بده؟	انا اشتريت ده لسه من دقيقة، بس ممكن تغيرها لي بده؟
8173	corpus-6-test-corpus-26-train	CAI	بصراحة أقولك اني مش موافق على ده .	بصراحة اقول لك اني مش موافق على ده.
8177	corpus-6-test-corpus-26-train	CAI	ده الطريق الصح للمحطة الرئيسيه؟	ده الطريق الصح للمحطة الرئيسية؟
8183	corpus-6-test-corpus-26-train	CAI	مركب مع مرشد، من فضلك .	مركب مع مرشد، من فضلك.
8193	corpus-6-test-corpus-26-train	CAI	عايز اطلب بدلة سودا ليا .	عايز اطلب بدلة سودا لي.
8194	corpus-6-test-corpus-26-train	CAI	الشمسية ديه تنفع عصايه .	الشمسية دي تنفع عصاية.
8210	corpus-6-test-corpus-26-train	CAI	لو سمحت وريني جواز سفرك .	لو سمحت وريني جواز سفرك.
8227	corpus-6-test-corpus-26-train	CAI	فيه اى مكان بيقبل غسيل يوم الحد؟	فيه اي مكان بيقبل غسيل يوم الحد؟
8233	corpus-6-test-corpus-26-train	CAI	ساندوتشين برجر بالجبنه، من فضلك .	ساندوتشين برجر بالجبنة، من فضلك.
8234	corpus-6-test-corpus-26-train	CAI	اى اوتوبيس بيروح ميامي؟	اي اوتوبيس بيروح ميامي؟
8236	corpus-6-test-corpus-26-train	CAI	لكن مافيش داعي للبقشيش .	لكن مفيش داعي للبقشيش.
8248	corpus-6-test-corpus-26-train	CAI	ممكن تشوف واحد في قاعة كارنيجي .	ممكن تشوف واحد في قاعة كارنغي.
8250	corpus-6-test-corpus-26-train	CAI	انا عندي شهادات .	انا عندي شهادات.
8271	corpus-6-test-corpus-26-train	CAI	ايه طبق المطعم المميز؟	ايه طبق المطعم المميز؟
8280	corpus-6-test-corpus-26-train	CAI	عايز احجز ميعاد مع دكتور .	عايز احجز ميعاد مع دكتور.
8295	corpus-6-test-corpus-26-train	CAI	ماعندكش مانع اجيلك عندك؟	ما عندكش مانع اجي لك عندك؟
8305	corpus-6-test-corpus-26-train	CAI	شكله انه ممكن يتحسن اكتر .	شكله انه ممكن يتحسن اكثر.
8316	corpus-6-test-corpus-26-train	CAI	فين مترو الانفاق؟	فين مترو الانفاق؟
8334	corpus-6-test-corpus-26-train	CAI	عندك منه مقاس اصغر؟	عندك منه مقاس اصغر؟
8338	corpus-6-test-corpus-26-train	CAI	منين اقدر اجيب اسبرين؟	منين اقدر اجيب اسبرين؟
8342	corpus-6-test-corpus-26-train	CAI	هو ده نهاية الانحدار؟	هو ده نهاية الانحدار؟
8349	corpus-6-test-corpus-26-train	CAI	من فضلك عايز كورس اقدر اخلصة في اسبوع .	من فضلك عايز كورس اقدر اخلصه في اسبوع.
8355	corpus-6-test-corpus-26-train	CAI	ده زميلي .	ده زميلي.
8358	corpus-6-test-corpus-26-train	CAI	اى نوع بنزين هنا؟ ممتاز، عادي، و لا منقى؟	اي نوع بنزين هنا؟ ممتاز، عادي، ولا منقى؟
8368	corpus-6-test-corpus-26-train	CAI	ادي واحد .	ادي واحد.
8371	corpus-6-test-corpus-26-train	CAI	شكلي هيجيلي برد .	شكلي هيجي لي برد.
8418	corpus-6-test-corpus-26-train	CAI	ده تعبان بحر محشي بصوص مخصوص محطوط فوق سلطانية رز .	ده ثعبان بحر محشي بصوص مخصوص محطوط فوق سلطانية رز.
8435	corpus-6-test-corpus-26-train	CAI	"#		هو قال 		""خلينا نحتفل"""" و اخدني عالبار . قال انه حيروح يعمل مكالمة تليفون و مشي و مارجعش تاني و اتدبست انا في فاتورة كبيرة."""	" هو قال ""خلينا نحتفل"""" واخذني عالبار. قال انه حيروح يعمل مكالمة تلفون ومشي وما رجعش ثاني واتدبست انا في فاتورة كبيرة."""
8454	corpus-6-test-corpus-26-train	CAI	بكام للجالون؟	بكام للجالون؟
8456	corpus-6-test-corpus-26-train	CAI	باسبوري و بطاقة الائتمان معايا في الشنطة .	باسبوري وبطاقة الائتمان معاي في الشنطة.
8485	corpus-6-test-corpus-26-train	CAI	الحجز عالساعة سبعة، بأسم مانوو .	الحجز عالساعة سبعة، باسم مانو.
8495	corpus-6-test-corpus-26-train	CAI	مش عايز كوبايه شاي؟	مش عايز كباية شاي؟
8509	corpus-6-test-corpus-26-train	CAI	فيه دكتور في الفندق او دكتور ينفع نوصله؟	فيه دكتور في الفندق او دكتور ينفع نوصل له؟
8516	corpus-6-test-corpus-26-train	CAI	هو دايما بيشتري حاجته من شارع بوند .	هو دايما بيشتري حاجته من شارع بوند.
8527	corpus-6-test-corpus-26-train	CAI	جرنان بالانجليزي، لو سمحت .	جرنان بالانجليزي، لو سمحت.
8535	corpus-6-test-corpus-26-train	CAI	فيه اى مكان بيعزفو فيه موسيقى الكانتري؟	فيه اي مكان بيعزفوا فيه موسيقى الكنتري؟
8543	corpus-6-test-corpus-26-train	CAI	فيه حاجات تانية صوف؟	فيه حاجات ثانية صوف؟
8551	corpus-6-test-corpus-26-train	CAI	بكام للورقة؟	بكام للورقة؟
8574	corpus-6-test-corpus-26-train	CAI	ايوه، دوس تسع صفر واحد واحد، بعدها كود البلد و رقم التليفون .	ايوه، دوس تسع صفر واحد واحد، بعدها كود البلد ورقم التلفون.
8577	corpus-6-test-corpus-26-train	CAI	ممكن كاكولا دايت ؟	ممكن كاكولا دايت؟
8584	corpus-6-test-corpus-26-train	CAI	ممكن اتقدم بطلب؟	ممكن اتقدم بطلب؟
8595	corpus-6-test-corpus-26-train	CAI	السواقة كانت جميلة لينا . نشكرك .	السواقة كانت جميلة لينا. نشكرك.
8610	corpus-6-test-corpus-26-train	CAI	مجموع سكان اليابان حوالي ميه و تلاتين مليون نسمة .	مجموع سكان اليابان حوالي مية وثلاثين مليون نسمة.
8618	corpus-6-test-corpus-26-train	CAI	ممكن أأجر شمسية.	ممكن اأجر شمسية.
8625	corpus-6-test-corpus-26-train	CAI	ايوه . عايز اخلي المكالمة على حساب اللي بأكلمة .	ايوه. عايز اخلي المكالمة على حساب اللي باكلمه.
8636	corpus-6-test-corpus-26-train	CAI	محفظة فيها ميه دولار و بطاقتين إئتمان .	محفظة فيها مية دولار وبطاقتين ائتمان.
8637	corpus-6-test-corpus-26-train	CAI	الميه سخنه قوي .	المية سخنة قوي.
8675	corpus-6-test-corpus-26-train	CAI	انت هنا .	انت هنا.
8690	corpus-6-test-corpus-26-train	CAI	مستبعد جدا .	مستبعد جدا.
8696	corpus-6-test-corpus-26-train	CAI	معدتني بتتعبني بعد الاكل .	معدتي بتتعبني بعد الاكل.
8734	corpus-6-test-corpus-26-train	CAI	واو، ده مكان حلو .	واو، ده مكان حلو.
8741	corpus-6-test-corpus-26-train	CAI	يمكن يكون فيه هوا دخل الاورده عنده .	يمكن يكون فيه هوا دخل الاوردة عنده.
8749	corpus-6-test-corpus-26-train	CAI	انت قررت؟	انت قررت؟
8788	corpus-6-test-corpus-26-train	CAI	لو انت عايز . ممكن نفضل هنا .	لو انت عايز. ممكن نفضل هنا.
8803	corpus-6-test-corpus-26-train	CAI	ما تقدرش تغير شغلك بسهوله .	ما تقدرش تغير شغلك بسهولة.
8805	corpus-6-test-corpus-26-train	CAI	ايه المحطة الجاية؟	ايه المحطة الجاية؟
8811	corpus-6-test-corpus-26-train	CAI	تمام، بس بلاش المدرجات، الجو حر النهارده .	تمام، بس بلاش المدرجات، الجو حر النهار ده.
8827	corpus-6-test-corpus-26-train	CAI	حااسس اني حأرجع .	حاسس اني حارجع.
8833	corpus-6-test-corpus-26-train	CAI	مش عايز اى حاجه ضخمة .	مش عايز اي حاجة ضخمة.
8840	corpus-6-test-corpus-26-train	CAI	الحساب، من فضلك .	الحساب، من فضلك.
8850	corpus-6-test-corpus-26-train	CAI	الحساب، أذا سمحت . بتقبلو فيزا؟	الحساب، اذا سمحت. بتقبلوا فيزا؟
8851	corpus-6-test-corpus-26-train	CAI	النهاردة حأروح اشوف الحى الصيني شكله ايه.	النهار ده حاروح اشوف الحي الصيني شكله ايه.
8880	corpus-6-test-corpus-26-train	CAI	اتنين صفر اتنين تسعة تلاته تسعة سته سبعه صفرين .	اثنين صفر اثنين تسعة ثلاثة تسعة ستة سبعة صفرين.
8900	corpus-6-test-corpus-26-train	CAI	عايز سناني تتقلع .	عايز سناني تتقلع.
8905	corpus-6-test-corpus-26-train	CAI	عايز شنطة ماكياج .	عايز شنطة مكياج.
8914	corpus-6-test-corpus-26-train	CAI	"#		فين اقدر اشوف مسرحية 		"" شبح الاوبرا""""؟"""	" فين اقدر اشوف مسرحية "" شبح الاوبرا""""؟"""
8915	corpus-6-test-corpus-26-train	CAI	عايز اشتري هدايا تذكارية لأصحابي . ترشحلي حاجه؟	عايز اشتري هدايا تذكارية لاصحابي. ترشح لي حاجة؟
8918	corpus-6-test-corpus-26-train	CAI	بشويش اكتر، إذا سمحت .	بشويش اكثر، اذا سمحت.
8947	corpus-6-test-corpus-26-train	CAI	مقلي عالجنبين، من فضلك .	مقلي عالجنبين، من فضلك.
9011	corpus-6-test-corpus-26-train	CAI	حأكون جاهز بعد بكرة بليل .	حاكون جاهز بعد بكرة بالليل.
9022	corpus-6-test-corpus-26-train	CAI	ده مصنوع من القطن؟	ده مصنوع من القطن؟
9034	corpus-6-test-corpus-26-train	CAI	ايه اللي ممكن اشوفة في الرحلة؟	ايه اللي ممكن اشوفه في الرحلة؟
9041	corpus-6-test-corpus-26-train	CAI	ايوه، لازم مشروب واحد عالاقل .	ايوه، لازم مشروب واحد عالاقل.
9051	corpus-6-test-corpus-26-train	CAI	ادفع كام ليوم؟	ادفع كام ليوم؟
9073	corpus-6-test-corpus-26-train	CAI	عايز سي دي .	عايز سي دي.
9077	corpus-6-test-corpus-26-train	CAI	فيه رحلات الخطوط اليابانيه وخطوط أول نيبون الجوية اللي حتطلع حداشر الا خمسة . بس، للأسف الرحلتين مافهمش مكان .	فيه رحلات الخطوط اليابانية وخطوط اول نيبون الجوية اللي حتطلع حدعشر الا خمسة. بس، للاسف الرحلتين مفيهمش مكان.
9094	corpus-6-test-corpus-26-train	CAI	ده على مقاسي بالظبط .	ده على مقاسي بالظبط.
9098	corpus-6-test-corpus-26-train	CAI	ممكن ناخد ترابيزه لخمسة؟	ممكن ناخذ ترابيزة لخمسة؟
9100	corpus-6-test-corpus-26-train	CAI	ديه مش بتفهم الانجليزي خالص .	دي مش بتفهم الانجليزي خالص.
9150	corpus-6-test-corpus-26-train	CAI	ممكن تاخدي بالك منها من تسعة الصبح لحد حوالي تلاته؟	ممكن تاخذي بالك منها من تسعة الصبح لحد حوالي ثلاثة؟
9160	corpus-6-test-corpus-26-train	CAI	بكام البريد الجوي لليابان؟	بكام البريد الجوي لليابان؟
9176	corpus-6-test-corpus-26-train	CAI	انا بره اوضتي مش عارف ادخل . ممكن تفتحلي الاوضه، من فضلك.	انا برا اوضتي مش عارف ادخل. ممكن تفتح لي الاوضة، من فضلك.
9211	corpus-6-test-corpus-26-train	CAI	انه رحة الاحسن علشان اشوف اشهر الاماكن؟	انو رحلة الاحسن علشان اشوف اشهر الاماكن؟
9263	corpus-6-test-corpus-26-train	CAI	لأ، حضرتك . النهاردة مافيش حجز . بس بكرة ينفع .	لأ، حضرتك. النهار ده مفيش حجز. بس بكرة ينفع.
9267	corpus-6-test-corpus-26-train	CAI	حأروح اسأل البواب عن الاجرة المبلغ اللي مفروض ادفعه .	حاروح اسأل البواب عن الاجرة المبلغ اللي مفروض ادفعه.
9303	corpus-6-test-corpus-26-train	CAI	انا فعلا، أسف .	انا فعلا، آسف.
9308	corpus-6-test-corpus-26-train	CAI	حيكون عندنا حفلة الجمعة الجاية . ليه ما تنضمش لينا؟	حيكون عندنا حفلة الجمعة الجاية. ليه ما تنضمش لينا؟
9312	corpus-6-test-corpus-26-train	CAI	نمام، غرفتك تسعميه و تمانية، يا انسه . و ادي مفتاحك .	تمام، غرفتك تسعمية وثمانية، يا آنسة. وادي مفتاحك.
9324	corpus-6-test-corpus-26-train	CAI	أعذرني، حضرة الظابط؟	اعذرني، حضرة الظابط؟
9325	corpus-6-test-corpus-26-train	CAI	القطر ده حيروح طوالي لأيدنبره؟	القطر ده حيروح طوالي لادنبرة؟
9329	corpus-6-test-corpus-26-train	CAI	ده حوا حدود الاعفاء الضريبي؟	ده جوا حدود الاعفاء الضريبي؟
9337	corpus-6-test-corpus-26-train	CAI	طلع الحاجات القيمة، من فضلك .	طلع الحاجات القيمة، من فضلك.
9358	corpus-6-test-corpus-26-train	CAI	هى الرحلات زحمة اد ايه؟	هي الرحلات زحمة قد ايه؟
9367	corpus-6-test-corpus-26-train	CAI	عايز اشتري هدايا تذكارية . فيه محل مناسب قريب من هنا؟	عايز اشتري هدايا تذكارية. فيه محل مناسب قريب من هنا؟
9372	corpus-6-test-corpus-26-train	CAI	لحد امتى بيكون فاتح؟	لحد امتى بيكون فاتح؟
9384	corpus-6-test-corpus-26-train	CAI	هو لسه خارج حالا .	هو لسه خارج حالا.
9385	corpus-6-test-corpus-26-train	CAI	ميامي، ممكن تملى الورق ده بأمضتك؟	ميومي، ممكن تملي الورق ده بامضتك؟
9431	corpus-6-test-corpus-26-train	CAI	ادي واحده ليه، يا استاذ.	ادي واحدة ليك، يا استاذ.
9432	corpus-6-test-corpus-26-train	CAI	ماعنديش شنط أعملها تشيك إن.	ما عنديش شنط اعملها تشيك ان.
9450	corpus-6-test-corpus-26-train	CAI	انا هنا في مهمه اعلامية .	انا هنا في مهمة اعلامية.
9463	corpus-6-test-corpus-26-train	CAI	عندكم افلام الصيف؟	عندكم افلام الصيف؟
9481	corpus-6-test-corpus-26-train	CAI	امتى القطر الجاي اللي بيروح واشنطن العاصمة؟	امتى القطر الجاي اللي بيروح واشنطن العاصمة؟
9516	corpus-6-test-corpus-26-train	CAI	انا راجع لليابان الاتنين الجاي .	انا راجع لليابان الاثنين الجاي.
9526	corpus-6-test-corpus-26-train	CAI	ممكن خريطة لمترو الانفاق؟	ممكن خريطة لمترو الانفاق؟
9542	corpus-6-test-corpus-26-train	CAI	ديه رحلة طويلة؟	دي رحلة طويلة؟
9560	corpus-6-test-corpus-26-train	CAI	ممكن تغيرلي ديه بواحده جديدة؟	ممكن تغير لي دي بواحدة جديدة؟
9576	corpus-6-test-corpus-26-train	CAI	نفرين .	نفرين.
9581	corpus-6-test-corpus-26-train	CAI	انا مش حاسس اني مرتاح . ممكن ارجع الكرسي لورا؟	انا مش حاسس اني مرتاح. ممكن ارجع الكرسي لورا؟
9604	corpus-6-test-corpus-26-train	CAI	اتناشر الا ربع الصبح .	اثنعشر الا ربع الصبح.
9605	corpus-6-test-corpus-26-train	CAI	ممكن تقولي على مطعم مشهور للشباب؟	ممكن تقول لي على مطعم مشهور للشباب؟
9606	corpus-6-test-corpus-26-train	CAI	عربيته كانت ماشية على اقصى سرعة .	عربيته كانت ماشية على اقصى سرعة.
9651	corpus-6-test-corpus-26-train	CAI	مفروض أغير القطر كم مرة عشان اوصل هناك؟	مفروض اغير القطر كم مرة عشان اوصل هناك؟
9657	corpus-6-test-corpus-26-train	CAI	ده بجد؟ خليني أشوف . أوه، انا أسف جدا، انسه تاكانو . ديه غلطتنا . ديه الفاتورة الجديدة . ممكن تمضي هنا، من فضلك؟	ده بجد؟ خليني اشوف. اوه، انا آسف جدا، آنسة تاكانو. دي غلطتنا. دي الفاتورة الجديدة. ممكن تمضي هنا، من فضلك؟
9673	corpus-6-test-corpus-26-train	CAI	باقي خمس دولارات، لو سمحت .	باقي خمس دولارات، لو سمحت.
9683	corpus-6-test-corpus-26-train	CAI	سدادة البانيو مش بتسد كويس .	سدادة البانيو مش بتسد كويس.
9687	corpus-6-test-corpus-26-train	CAI	ديه بس حاجه رمزيه عشان اعبر عن شكري .	دي بس حاجة رمزية عشان اعبر عن شكري.
9688	corpus-6-test-corpus-26-train	CAI	حتملى النموذج ده؟	حتملي النموذج ده؟
9701	corpus-6-test-corpus-26-train	CAI	عندكم براندات ايه؟	عندكم براندات ايه؟
9702	corpus-6-test-corpus-26-train	CAI	الكعب عالي قوي على .	الكعب عالي قوي علي.
9730	corpus-6-test-corpus-26-train	CAI	بقالك اد ايه في باريس؟	بقى لك قد ايه في باريس؟
9732	corpus-6-test-corpus-26-train	CAI	ممكن طوابع لتلات بطافات بريدية حأبعتهم بالبريد الجوي لليابان؟	ممكن طوابع لثلاث بطاقات بريدية حابعثهم بالبريد الجوي لليابان؟
9746	corpus-6-test-corpus-26-train	CAI	بتستهجاه ج-و-ر-و-ه.	بتستهجاه ج-و-ر-و-ه.
9747	corpus-6-test-corpus-26-train	CAI	تحب تشرب حاجة؟	تحب تشرب حاجة؟
9748	corpus-6-test-corpus-26-train	CAI	نام هنا .	نام هنا.
9752	corpus-6-test-corpus-26-train	CAI	خليه فاكس مستعجل، من فضلك .	خليه فاكس مستعجل، من فضلك.
9788	corpus-6-test-corpus-26-train	CAI	بحسب تقرير الارصاد الجوية، بكرة حتمطر تلج .	بحسب تقرير الارصاد الجوية، بكرة حتمطر ثلج.
9792	corpus-6-test-corpus-26-train	CAI	عايز كورة .	عايز كورة.
9822	corpus-6-test-corpus-26-train	CAI	اكيد . حنكون مبسوطين نعمل كده .	اكيد. حنكون مبسوطين نعمل كده.
9829	corpus-6-test-corpus-26-train	CAI	ازيك، مجلة قصص مصورة ماليزية . حأشتري واحدة اخدها البيت نتناقش فيها .	ازيك، مجلة قصص مصورة ماليزية. حاشتري واحدة آخذها البيت نتناقش فيها.
9862	corpus-6-test-corpus-26-train	CAI	"""طريق النجاح الاتصالات الشخصية """"جينماكو""""، مش كده؟"""	"""طريق النجاح الاتصالات الشخصية """"جينماكو""""، مش كده؟"""
9885	corpus-6-test-corpus-26-train	CAI	معايا حوالي الفين و خمسميت دولار بالين الياباني .	معاي حوالي الفين وخمسمية دولار بالين الياباني.
9903	corpus-6-test-corpus-26-train	CAI	ايوه، حصل . حأوريلك شويه .	ايوه، حصل. حاوري لك شوية.
9906	corpus-6-test-corpus-26-train	CAI	عايز حبوب منومة .	عايز حبوب منومة.
9910	corpus-6-test-corpus-26-train	CAI	حاكون هنا لغايه يوم تسعة . اتمنى انكم تقبضو عالمجرم بسرعة .	حاكون هنا لغاية يوم تسعة. اتمنى انكم تقبضوا عالمجرم بسرعة.
9945	corpus-6-test-corpus-26-train	CAI	انا متأكد ان المجرم قريب .	انا متأكد ان المجرم قريب.
9948	corpus-6-test-corpus-26-train	CAI	عشر طوابع من فضلك .	عشر طوابع من فضلك.
9949	corpus-6-test-corpus-26-train	CAI	عندي احتقان في الزور .	عندي احتقان في الزور.
9955	corpus-6-test-corpus-26-train	CAI	محتاج هدايا تذكاريه من نيويورك .	محتاج هدايا تذكارية من نيويورك.
9969	corpus-6-test-corpus-26-train	CAI	انا هعمل تشيك أوت . ممكن تبعت شيال؟	انا هاعمل تشيك اوت. ممكن تبعث شيال؟
9979	corpus-6-test-corpus-26-train	CAI	ساعتي وقفت .	ساعتي وقفت.
9983	corpus-6-test-corpus-26-train	CAI	اوه، فعلا؟ انت بتحبه ازاي؟	اوه، فعلا؟ انت بتحبه ازاي؟
10006	corpus-6-test-corpus-26-train	CAI	بنكون فاتحين الساعة تسعة الصبح .	بنكون فاتحين الساعة تسعة الصبح.
10032	corpus-6-test-corpus-26-train	CAI	عايز كتاب تلوين .	عايز كتاب تلوين.
10037	corpus-6-test-corpus-26-train	CAI	متهيألي عندي دوار جو .	متهيأ لي عندي دوار جو.
10043	corpus-6-test-corpus-26-train	CAI	لازم اروح لبنك ياباني؟	لازم اروح لبنك ياباني؟
10045	corpus-6-test-corpus-26-train	CAI	لازم تغير فلوس في البنك .	لازم تغير فلوس في البنك.
10065	corpus-6-test-corpus-26-train	CAI	فيه وقت كفايه عالتشيك آوت؟	فيه وقت كفايه عالتشيك آوت؟
10069	corpus-6-test-corpus-26-train	CAI	جوزك واحد من افضل عملائنا .	جوزك واحد من افضل عملائنا.
10078	corpus-6-test-corpus-26-train	CAI	تعرف دكتور سنان كويس؟	تعرف دكتور سنان كويس؟
10084	corpus-6-test-corpus-26-train	CAI	امم . لازم تبلغ القنصلية حالا .	امم. لازم تبلغ القنصلية حالا.
10091	corpus-6-test-corpus-26-train	CAI	ده مخلوط بالهز، مش بمعلقة .	ده مخلوط بالهز، مش بمعلقة.
10102	corpus-6-test-corpus-26-train	CAI	ناس كتيرة بتروح الشاطئ الموسم ده .	ناس كثيرة بتروح الشاطئ الموسم ده.
10107	corpus-6-test-corpus-26-train	CAI	وزني حوالي مية وخمسين رطل.	وزني حوالي مية وخمسين رطل.
10111	corpus-6-test-corpus-26-train	CAI	مفروض اتنقل لفين؟	مفروض اتنقل لفين؟
10114	corpus-6-test-corpus-26-train	CAI	فين مكتب المفقودات؟	فين مكتب المفقودات؟
10116	corpus-6-test-corpus-26-train	CAI	فيه اى اوتوبيس بيروح مباشرة لهناك؟	فيه اي اوتوبيس بيروح مباشرة لهناك؟
10125	corpus-6-test-corpus-26-train	CAI	هو انا محتاج اى معاملة خاصة؟	هو انا محتاج اي معاملة خاصة؟
10129	corpus-6-test-corpus-26-train	CAI	ده حيكون نقدا و لا عالحساب؟	ده حيكون نقدا ولا عالحساب؟
10155	corpus-6-test-corpus-26-train	CAI	حياخد اد ايه وقت عشان اخد الفيزا اللي حتطلعوها؟	حياخذ قد ايه وقت عشان آخذ الفيزا اللي حتطلعوها؟
10156	corpus-6-test-corpus-26-train	CAI	فين الحمامات؟	فين الحمامات؟
10160	corpus-6-test-corpus-26-train	CAI	أجمالي المبلغ اللي يتدفع ميتين تلاته و اربعين جنيه، يا مدام .	اجمالي المبلغ اللي يتدفع ميتين ثلاثة واربعين جنيه، يا مدام.
10164	corpus-6-test-corpus-26-train	CAI	ديه هديه . ممكن تلفهالي بورق لف جميل؟	دي هدية. ممكن تلفها لي بورق لف جميل؟
10182	corpus-6-test-corpus-26-train	CAI	يالهوي عالمنظر . ديه طرق وسط الاشجار في منتهى الجمال .	يا لهوي عالمنظر. دي طرق وسط الاشجار في منتهى الجمال.
10224	corpus-6-test-corpus-26-train	CAI	ايوه، عندنا حجز ليك .	ايوه، عندنا حجز ليك.
10238	corpus-6-test-corpus-26-train	CAI	لا مؤاخذة، بس انا عايز اروح الفندق بتاعي في البلد بالاتوبيس . من فين اقدر اخد اوتوبيس؟	لا مؤاخذة، بس انا عايز اروح الفندق بتاعي في البلد بالاتوبيس. من فين اقدر آخذ اوتوبيس؟
10257	corpus-6-test-corpus-26-train	CAI	ديه أوضه ميتين وواحد . عايز اطلب فطار لبكرة .	دي اوضة ميتين وواحد. عايز اطلب قطار لبكرة.
10354	corpus-6-test-corpus-26-train	CAI	خلينا نحط الحشو جواه .	خلينا نحط الحشو جواه.
10372	corpus-6-test-corpus-26-train	CAI	تحبي شعرك النهارده يتعمل ازاي؟	تحبي شعرك النهار ده يتعمل ازاي؟
10403	corpus-6-test-corpus-26-train	CAI	ممكن تقول بكلمات تانيه؟	ممكن تقول بكلمات ثانية؟
10408	corpus-6-test-corpus-26-train	CAI	حأعملها بأى حاجه معاك .	حاعملها باي حاجة معاك.
10411	corpus-6-test-corpus-26-train	CAI	عايز ترابيزه جنب المنصة .	عايز ترابيزة جنب المنصة.
10416	corpus-6-test-corpus-26-train	CAI	انا كويس . هاه، انت رايح أي مكان؟	انا كويس. هاه، انت رايح اي مكان؟
10433	corpus-6-test-corpus-26-train	CAI	ده ارتفاعه الفين و ربعميت متر .	ده ارتفاعه الفين وربعمية متر.
10435	corpus-6-test-corpus-26-train	CAI	تعالى . من فضلك حطه عالترابيزه هناك .	تعال. من فضلك حطه عالترابيزة هناك.
10440	corpus-6-test-corpus-26-train	CAI	ارجوك الغي رقم بطاقتي .	ارجوك الغي رقم بطاقتي.
10468	corpus-6-test-corpus-26-train	CAI	انا اسف، كلهم اتباعو، بس حيكون عندنا تاني خلال ايام قليله .	انا آسف، كلهم اتباعو، بس حيكون عندنا ثاني خلال ايام قليلة.
10477	corpus-6-test-corpus-26-train	CAI	انا ماعنديش ميعاد، بس ده موضوع طارئ .	انا ما عنديش ميعاد، بس ده موضوع طارئ.
10479	corpus-6-test-corpus-26-train	CAI	ده صناعته وحشة .	ده صناعته وحشة.
10480	corpus-6-test-corpus-26-train	CAI	فين الاسانسير؟	فين الاسانسير؟
10497	corpus-6-test-corpus-26-train	CAI	عندكم نشرة فيها المناسبات الجاية؟	عندكم نشرة فيها المناسبات الجاية؟
10500	corpus-6-test-corpus-26-train	CAI	فين مدخل مترو الانفاق؟	فين مدخل مترو الانفاق؟
10504	corpus-6-test-corpus-26-train	CAI	ضاعت مني تذكرة الطيارة .	ضاعت مني تذكرة الطيارة.
10559	corpus-6-test-corpus-26-train	CAI	ماتقدرش تقضل هنا في الاجازة؟	ما تقدرش تقضل هنا في الاجازة؟
10562	corpus-6-test-corpus-26-train	CAI	اوه، انا اسف جدا اني ضايقتك .	اوه، انا آسف جدا اني ضايقتك.
10565	corpus-6-test-corpus-26-train	CAI	فيه اى حمام عمومي قريب من هنا؟	فيه اي حمام عمومي قريب من هنا؟
10590	corpus-6-test-corpus-26-train	CAI	كم المجموع؟	كم المجموع؟
10593	corpus-6-test-corpus-26-train	CAI	ده كويس خالص . دلوقتي دور الاسئلة، من فضلكم .	ده كويس خالص. دلوقتي دور الاسئلة، من فضلكم.
10599	corpus-6-test-corpus-26-train	CAI	معاك فكة لعداد الجراج؟	معاك فكة لعداد الغراج؟
10645	corpus-6-test-corpus-26-train	CAI	أحود شمال؟	احود شمال؟
10670	corpus-6-test-corpus-26-train	CAI	سعر رائع، مش كده؟	سعر رائع، مش كده؟
10680	corpus-6-test-corpus-26-train	CAI	لازم تاخده تسعة و تسعين مره في اليوم، قبل الاكل .	لازم تاخذه تسعة وتسعين مرة في اليوم، قبل الاكل.
10707	corpus-6-test-corpus-26-train	CAI	انا فعلا بأحبه .	انا فعلا باحبه.
10733	corpus-6-test-corpus-26-train	CAI	عايز حامل كاميرا بتلات رجلين .	عايز حامل كاميرا بثلاث رجلين.
10756	corpus-6-test-corpus-26-train	CAI	ممتاز . انا كنت بأدور على تاكسي، بس كده أحسن .	ممتاز. انا كنت بادور على تاكسي، بس كده احسن.
10760	corpus-6-test-corpus-26-train	CAI	بالطو ممتاز . ده صناعة بريطانية؟	بالطو ممتاز. ده صناعة بريطانية؟
10778	corpus-6-test-corpus-26-train	CAI	عايز اروح لسنتر هارفارد . ممكن تقولي امتى اوصل هناك؟	عايز اروح لسنتر هارفرد. ممكن تقول لي امتى اوصل هناك؟
10790	corpus-6-test-corpus-26-train	CAI	اتنين كبار و طفلين، من فضلك .	اثنين كبار وطفلين، من فضلك.
10817	corpus-6-test-corpus-26-train	CAI	كام السعر؟	كام السعر؟
10824	corpus-6-test-corpus-26-train	CAI	حرب النجوم كان اعظم فيلم في سنه الف تسعمية أربع و تمانين .	حرب النجوم كان اعظم فيلم في سنة الف تسعمية اربع وثمانين.
10830	corpus-6-test-corpus-26-train	CAI	فين قسم غير المدخنين؟	فين قسم غير المدخنين؟
10831	corpus-6-test-corpus-26-train	CAI	"""ديه """"ت"""" زى توم، أيوه عندي ده، يا تارو ."""	"""دي """"ت"""" زي توم، ايوه عندي ده، يا تارو."""
10869	corpus-6-test-corpus-26-train	CAI	ده عشان ايه؟	ده عشان ايه؟
