5262	corpus-6-test-corpus-26-train	RAB	واخا تجي دغيا، عفاك؟	وخا تجي دغيا، عافاك؟
5263	corpus-6-test-corpus-26-train	RAB	شي كاس د لقهوة، عفاك.	شي كاس دالقهوة، عافاك.
5272	corpus-6-test-corpus-26-train	RAB	وخا تعاود لفصالة ب تلاتة د السانتيم؟	وخا تعاود الفصالة بثلاثة دالسانتيم؟
5289	corpus-6-test-corpus-26-train	RAB	حتا انا ف نفس لعمر.	حتى انا فنفس العمر.
5300	corpus-6-test-corpus-26-train	RAB	واخا تجيب ليا شي قهيوا؟	وخا تجيب لي شي قهوة؟
5323	corpus-6-test-corpus-26-train	RAB	واش خاصنا نديرو عليه التصويت؟ حيت ايلا ماكنش را مكنضنش بلي وصلنا ل شي خلاصة، نقدرو نعطيوها ل مجلس الإدارة ديالنا من غدا في الصباح.	واش خاصنا نديروا عليه التصويت؟ حيث ايلا ما كانش را ما كنظنش باللي وصلنا لشي خلاصة، نقدروا نعطيوها لمجلس الادارة ديالنا من غدا في الصباح.
5334	corpus-6-test-corpus-26-train	RAB	معرفتيش واش كاينين شي هميزات ديال شي وطيلات رخاص؟	ما عرفتيش واش كاينين شي هميزات ديال شي وطيلات رخاص؟
5361	corpus-6-test-corpus-26-train	RAB	صباح الخير. نعستي مزيان؟	صباح الخير. نعستي مزيان؟
5364	corpus-6-test-corpus-26-train	RAB	شنو كنتي باغي الدير ملي تسالي لقرايا؟	شنو كنتي باغي الدير ماللي تسالي القراية؟
5366	corpus-6-test-corpus-26-train	RAB	شفرو لييا صاكي ف الزنقة.	شفروا لي صاكي فالزنقة.
5367	corpus-6-test-corpus-26-train	RAB	واش طلبتي شي حاجا خرا من غير الفطور هاد الصباح؟	واش طلبتي شي حاجة اخرى من غير الفطور هاد الصباح؟
5407	corpus-6-test-corpus-26-train	RAB	بغيت شي قهوا ب لحليب، عفاك.	بغيت شي قهوة بالحليب، عافاك.
5411	corpus-6-test-corpus-26-train	RAB	كانتمنى ماتكونش عييان بزاف.	كنتمنى ما تكونش عييان بزاف.
5431	corpus-6-test-corpus-26-train	RAB	بغيت نكري شي طوموبيل من هاد النوع ل يوماين.	بغيت نكري شي طوموبيل من هاد النوع ليومين.
5436	corpus-6-test-corpus-26-train	RAB	غدي ناخود شي جاك دانييل.	غادي ناخوذ شي جاك دانييل.
5437	corpus-6-test-corpus-26-train	RAB	واحد لغليا، عفاك.	واحد الغليا، عافاك.
5447	corpus-6-test-corpus-26-train	RAB	طاحت لييا واحد لعصا ديال سكي.	طاحت لي واحد العصا ديال السكي.
5455	corpus-6-test-corpus-26-train	RAB	مغادي نجيبو تاشي كادو. بلاصتو الناس كايعطيو لفلوس.	مغادي نجيبوا تاشي كادو. بلاصته الناس كيعطيوا الفلوس.
5458	corpus-6-test-corpus-26-train	RAB	بغيت نصيفطو ب البريد البري اولا البحري.	بغيت نصيفطه بالبريد البري اولا البحري.
5492	corpus-6-test-corpus-26-train	RAB	الديارة دايرا الروطار حيت كاينة شي عاصفة ديال التلج.	الديارة دايرة الروطار حيث كاينة شي عاصفة ديال الثلج.
5518	corpus-6-test-corpus-26-train	RAB	لحساب، عفاك.	الحساب، عافاك.
5521	corpus-6-test-corpus-26-train	RAB	واخا توصل لميصاج معاك، عفاك؟	وخا توصل لميصاج معاك، عافاك؟
5540	corpus-6-test-corpus-26-train	RAB	سمحلييا، ولاكن را مقدرتش نتبع معاك. واخا تهدر غي بشوييا، عفاك؟	اسمح لي، ولاكن را ما قدرتش نتبع معاك. وخا تهدر غي بشوية، عافاك؟
5559	corpus-6-test-corpus-26-train	RAB	وخا نصور؟	وخا نصور؟
5570	corpus-6-test-corpus-26-train	RAB	ف لميا.	فالمية.
5585	corpus-6-test-corpus-26-train	RAB	واخا تجيب لييا فحال هاد لماكلا؟	وخا تجيب لي فحال هاد الماكلة؟
5596	corpus-6-test-corpus-26-train	RAB	جيب لييا لفطور ل شومبر غدا معا السبعة د الصباح.	جيب لي الفطور للشومبر غدا مع السبعة دالصباح.
5615	corpus-6-test-corpus-26-train	RAB	شوييا و يجي عندك السيد ديال المانطونونس.	شوية ويجي عندك السيد ديال المانطونونس.
5648	corpus-6-test-corpus-26-train	RAB	واش مازال كاينين بلايص ل الرحلة ديال نهار الخميس؟	واش ما زال كاينين بلايص لالرحلة ديال نهار الخميس؟
5657	corpus-6-test-corpus-26-train	RAB	سمحلي، وخا ندوز؟	اسمح لي، وخا ندوز؟
5680	corpus-6-test-corpus-26-train	RAB	عندك شي غريسات و شي ديسير؟	عندك شي غريسات وشي ديسير؟
5684	corpus-6-test-corpus-26-train	RAB	وريني عفاك كيفاش نعمر هاد الورقة د لومباركومو؟	وريني عافاك كيفاش نعمر هاد الورقة دلومباركومون؟
5695	corpus-6-test-corpus-26-train	RAB	كانضن طوموبيلتي تكون دايرا ديك خمسالاف دولار.	كنظن طوموبيلتي تكون دايرة ديك خمس الاف دولار.
5706	corpus-6-test-corpus-26-train	RAB	واش هاد لماكلا مكاتغلضش؟	واش هاد الماكلة ما كتغلضش؟
5717	corpus-6-test-corpus-26-train	RAB	اينا طوبس كايدي لا غار خاصني نشد؟	اينى طوبيس كيدي لا غار خاصني نشد؟
5723	corpus-6-test-corpus-26-train	RAB	واييه. ولاكن خاصك الضور عل ليسر مورا الفو روج التالت و تكمل ف ديك الطريق حتال توصل ل طريق ستا وستين.	واييه. ولاكن خاصك تدور على الايسر مورا الفو روج الثالث وتكمل فديك الطريق حتى لتوصل لطريق ستة وستين.
5761	corpus-6-test-corpus-26-train	RAB	منكرهكش توصلني لا بلاج.	ما نكرهكش توصلني لا بلاج.
5772	corpus-6-test-corpus-26-train	RAB	ولاهيلا غي سمح لييا. غي غلط وقع. هادي طانكيوشا برس.	ولاهيلا غي اسمح لي. غي غلط وقع. هادي طانكيوشا برس.
5779	corpus-6-test-corpus-26-train	RAB	دابا نخرجوا.	دابا نخرجوا.
5847	corpus-6-test-corpus-26-train	RAB	عطي هاد السيرو لولدك، معيلقا مورا الماكلا.	اعطي هاد السيرو لولدك، معيلقة مورا الماكلة.
5848	corpus-6-test-corpus-26-train	RAB	هاد ستيل كاين ف التمنياوعشرين، الواحد و تلاتين و الخمساوتلاتين.	هاد الستيل كاين فالثمنية وعشرين، الواحد وثلاثين والخمسة وثلاثين.
5875	corpus-6-test-corpus-26-train	RAB	أوو، هادشي بزاف.	اوو، هاد الشي بزاف.
5898	corpus-6-test-corpus-26-train	RAB	واخا تعطيني تيليفونك نعيط بيه، عفاك؟	وخا تعطيني تيليفونك نعيط بيه، عافاك؟
5906	corpus-6-test-corpus-26-train	RAB	بغيت نكونفيرمي لفول ديالي ل شيكاغو نهار سبعطاش ف الشهر.	بغيت نكونفيرمي الفول ديالي لشيكاغو نهار سبعتعش فالشهر.
5913	corpus-6-test-corpus-26-train	RAB	كليت بزاف.	كليت بزاف.
5914	corpus-6-test-corpus-26-train	RAB	واخا نهضر معا السي براون؟	وخا نهدر مع السي براون؟
5916	corpus-6-test-corpus-26-train	RAB	باينا زوينا السكنا هنايا، ياك؟	باينا زوينة السكنة هنايا، ياك؟
5940	corpus-6-test-corpus-26-train	RAB	بزطامي، و باسبور و شي حوايج ديالي.	بزطامي، وباسبور وشي حوايج ديالي.
5956	corpus-6-test-corpus-26-train	RAB	ايمتاش كاتسدو؟	ايمتاش كتسدوا؟
5987	corpus-6-test-corpus-26-train	RAB	ولاهيلا هادشي لي كنت باغي نقول.	ولاهيلا هاد الشي لي كنت باغي نقول.
5988	corpus-6-test-corpus-26-train	RAB	اه، حتا انا كايبالي هاكاك.	آه، حتى انا كيبالي هاكاك.
5997	corpus-6-test-corpus-26-train	RAB	دارك كبيرا، شحال فيها من بيت؟	دارك كبيرة، شحال فيها من بيت؟
6006	corpus-6-test-corpus-26-train	RAB	عجبنا لعشا.	عجبنا العشا.
6047	corpus-6-test-corpus-26-train	RAB	واييه، نتمناو غي مادربهمش الدوخة ديال لبحر.	واييه، نتمناوا غي ما تضربهمش الدوخة ديال البحر.
6073	corpus-6-test-corpus-26-train	RAB	وقتاش غادي نوصلو؟	وقتاش غادي نوصلوا؟
6086	corpus-6-test-corpus-26-train	RAB	غدا غادي نمشي بكري، من أحسن نخلص دابا.	غدا غادي نمشي بكري، من احسن نخلص دابا.
6156	corpus-6-test-corpus-26-train	RAB	مشغول هاد الساعة.	مشغول هاد الساعة.
6167	corpus-6-test-corpus-26-train	RAB	واش الناس لي برانيين عندهم الحق ياخدو لكتوبا ديال المكتابا؟	واش الناس اللي برانيين عندهم الحق ياخذوا الكتوبة ديال المكتابة؟
6179	corpus-6-test-corpus-26-train	RAB	نقدر نبقا ف لا شومبر حتى الجوج ديال الزوال؟	نقدر نبقى فلا شومبر حتى لجوج ديال الزوال؟
6190	corpus-6-test-corpus-26-train	RAB	اه، هاه. نهارك مبروك. كون هاني.	آه، هاه. نهارك مبروك. كون هاني.
6193	corpus-6-test-corpus-26-train	RAB	بغيت شي افلام إيه اس إيه لهاد لاباراي ديال التصاور، عفاك.	بغيت شي افلام اي اس اي لهاد الاباراي ديال التصاور، عافاك.
6205	corpus-6-test-corpus-26-train	RAB	فيناهيا اللوحة ديال موني؟	فين هي اللوحة ديال موني؟
6214	corpus-6-test-corpus-26-train	RAB	بنينا هاد لبيدز، شكون دارها؟	بنينة هاد البيدز، شكون دارها؟
6221	corpus-6-test-corpus-26-train	RAB	كيجاك المداق ديال هاد لماكلا؟	كي جاك المذاق ديال هاد الماكلة؟
6227	corpus-6-test-corpus-26-train	RAB	حتا هوما غاليين.	حتى هوما غاليين.
6228	corpus-6-test-corpus-26-train	RAB	يمتاش كايقلع التران لاخور ل بوستون؟	ايمتاش كيقلع التران الاخر لبوستون؟
6253	corpus-6-test-corpus-26-train	RAB	راكب امواج زوين بزاف.	راكب امواج زوين بزاف.
6272	corpus-6-test-corpus-26-train	RAB	سمح ليا الكمام مقزبين بزاف.	اسمح لي الاكمام مقزبين بزاف.
6283	corpus-6-test-corpus-26-train	RAB	واخا توريني كيفاش كاتحط الليسونس؟	وخا توريني كيفاش كتحط الليسونس؟
6285	corpus-6-test-corpus-26-train	RAB	واش تمن لوطيل داخل فيه لفطور؟	واش ثمن الاوطيل داخل فيه الفطور؟
6287	corpus-6-test-corpus-26-train	RAB	صافي هادشي لي كاين؟	صافي هاد الشي لي كاين؟
6291	corpus-6-test-corpus-26-train	RAB	كاين في هاد الطريق.	كاين في هاد الطريق.
6339	corpus-6-test-corpus-26-train	RAB	ممكن تخدم الكونطور.	ممكن تخدم الكونطور.
6363	corpus-6-test-corpus-26-train	RAB	كاين لبرد ف لابيت عندي.	كاين البرد فالبيت عندي.
6411	corpus-6-test-corpus-26-train	RAB	غي نسالي وانا معاك.	غي نسالي وانا معاك.
6418	corpus-6-test-corpus-26-train	RAB	كانحس براسسي دابا حسن.	كنحس براسي دابا احسن.
6436	corpus-6-test-corpus-26-train	RAB	وريني فيني انا ف هاد لخريطا.	وريني فيني انا فهاد الخريطة.
6437	corpus-6-test-corpus-26-train	RAB	ميافلميا قطن.	مية فالمية قطن.
6466	corpus-6-test-corpus-26-train	RAB	بغيت نبدل الشومبر ديالي ب شي وحدا كاطل على لبحر. خاصني نزيد شي حاجا؟	بغيت نبدل الشومبر ديالي بشي واحدة كتطل على البحر. خاصني نزيد شي حاجة؟
6472	corpus-6-test-corpus-26-train	RAB	بشحال كاتكريو لبلانشا غي نص نهار؟	بشحال كتكريوا البلانشا غي نص نهار؟
6481	corpus-6-test-corpus-26-train	RAB	نهار عشرا نونبر.	نهار عشرة نوفنبر.
6492	corpus-6-test-corpus-26-train	RAB	مجهد لمداق ديالو.	مجهد المذاق دياله.
6497	corpus-6-test-corpus-26-train	RAB	ايمتاش غادي نقلعو؟	ايمتاش غادي نقلعوا؟
6498	corpus-6-test-corpus-26-train	RAB	كيفاش كاتفهم ل الشيفور بلي باغي تنزل؟	كيفاش كتفهم لالشيفور باللي باغي تنزل؟
6513	corpus-6-test-corpus-26-train	RAB	ربعاوعشرين دولار. بغيتي كتر؟	اربعة وعشرين دولار. بغيتي اكثر؟
6515	corpus-6-test-corpus-26-train	RAB	شهر دابا باش درت الريزيرفاسيو ل طوكيو.	شهر دابا باش درت الريزيرفاسيون لطوكيو.
6517	corpus-6-test-corpus-26-train	RAB	شكرا من خالص القلب.	شكرا من خالص القلب.
6525	corpus-6-test-corpus-26-train	RAB	خاصني نزل هنايا لا بغيت نمشي ل روكفلير؟	خاصني انزل هنايا لا بغيت نمشي لروكفلر؟
6539	corpus-6-test-corpus-26-train	RAB	عبر ليا عفاك قياس رجلي.	عبر لي عافاك قياس رجلي.
6547	corpus-6-test-corpus-26-train	RAB	مخيرا.	مخيرة.
6550	corpus-6-test-corpus-26-train	RAB	تخرج معايا؟	تخرج معاي؟
6552	corpus-6-test-corpus-26-train	RAB	عفاك نظف ليا هاد الكبوط.	عافاك نظف لي هاد الكبوط.
6553	corpus-6-test-corpus-26-train	RAB	بغيت نكري شي باطو عندو لموطور.	بغيت نكري شي باطو عنده الموطور.
6574	corpus-6-test-corpus-26-train	RAB	فين كاينين حوايج لعيالات؟	فين كاينين حوايج العيالات؟
6581	corpus-6-test-corpus-26-train	RAB	لقهوا مداخلاش؟	القهوة ما داخلاش؟
6593	corpus-6-test-corpus-26-train	RAB	فاياش كان شحال هادي؟	فاياش كان شحال هادي؟
6602	corpus-6-test-corpus-26-train	RAB	تفو. تفو. تفو. ولفت وجهها.	تفو. تفو. تفو. ولفت وجهها.
6609	corpus-6-test-corpus-26-train	RAB	واش خاصني نخلص شي حاجا لا بغيت ندخل ل المبنى؟	واش خاصني نخلص شي حاجة لا بغيت ندخل لالمبنى؟
6625	corpus-6-test-corpus-26-train	RAB	الطيحا ديالي كاضرني.	الطيحة ديالي كتضرني.
6635	corpus-6-test-corpus-26-train	RAB	فيناهيا لمحطا؟	فين هي المحطة؟
6657	corpus-6-test-corpus-26-train	RAB	فييا تبوريشا.	فيي تبوريشا.
6659	corpus-6-test-corpus-26-train	RAB	تلتييام.	ثلاث ايام.
6699	corpus-6-test-corpus-26-train	RAB	مابغيتش شي حاجا تعييني.	ما بغيتش شي حاجة تعييني.
6700	corpus-6-test-corpus-26-train	RAB	غادي يكون واحد الروطار خفيف.	غادي يكون واحد الروطار خفيف.
6715	corpus-6-test-corpus-26-train	RAB	شنو هوا لفرقا بين هاد لوطيلات؟	شنو هو الفرقة بين هاد الوطيلات؟
6736	corpus-6-test-corpus-26-train	RAB	مخيرا. الله يحفداك.	مخيرة. الله يحفضاك.
6746	corpus-6-test-corpus-26-train	RAB	عندك شي حاجا طول من هادي؟	عندك شي حاجة اطول من هادي؟
6766	corpus-6-test-corpus-26-train	RAB	تاريخ الانتهاء هو مارس آلف وتسعميا و تسعين.	تاريخ الانتهاء هو مارس آلف وتسعمية وتسعين.
6800	corpus-6-test-corpus-26-train	RAB	كاينين شي كازينووات مزيانين؟	كاينين شي كازينووات مزيانين؟
6810	corpus-6-test-corpus-26-train	RAB	هاهوما لفلوس ديا الستيلو ب البييا. ورقا ديال ميات دولار.	هاهوما الفلوس ديال الستيلو بالبييا. ورقة ديال مية دولار.
6812	corpus-6-test-corpus-26-train	RAB	فين كاينين حوايج لعيالات؟	فين كاينين حوايج العيالات؟
6825	corpus-6-test-corpus-26-train	RAB	فين نطلع؟	فين نطلع؟
6832	corpus-6-test-corpus-26-train	RAB	صاحبي تبليسا.	صاحبي تبليسا.
6835	corpus-6-test-corpus-26-train	RAB	جا معاك.	جا معاك.
6864	corpus-6-test-corpus-26-train	RAB	واخا تقاد ليا لموسطاش شوييا؟	وخا تقاد لي الموسطاش شوية؟
6914	corpus-6-test-corpus-26-train	RAB	ماكانعطيوش هاد الدوا بلا ورقا ديال الطبيب.	ما كنعطيهوش هاد الدوا بلا ورقة ديال الطبيب.
6917	corpus-6-test-corpus-26-train	RAB	واخا تعطيني خمسا دلبلايص ف نفس الصف؟	وخا تعطيني خمسة دالبلايص فنفس الصف؟
6944	corpus-6-test-corpus-26-train	RAB	إينا طونوبيل اقتصادي اكتر؟	اينى طونوبيل اقتصادي اكثر؟
6960	corpus-6-test-corpus-26-train	RAB	ماعندك تاشي تخفيض، غي بلاما تحكر.	ما عندك تاشي تخفيض، غي بلا ما تحكر.
6966	corpus-6-test-corpus-26-train	RAB	واخا تحل هاد الصاك، عفاك؟ آش عندك فيه؟	وخا تحل هاد الصاك، عافاك؟ آش عندك فيه؟
6970	corpus-6-test-corpus-26-train	RAB	بغيت نعيط لبرا لوطيل هيلطون لي كاين ف بوستون.	بغيت نعيط لبرا لاوطيل هيلطون اللي كاين فبوستون.
6991	corpus-6-test-corpus-26-train	RAB	عنداك، را سقف هابط.	عنداك، را سقف هابط.
6999	corpus-6-test-corpus-26-train	RAB	ماكانشوفش مزيان من هنا. واخا نبدل لبلاصا؟	ما كنشوفش مزيان من هنا. وخا نبدل البلاصة؟
7030	corpus-6-test-corpus-26-train	RAB	أول مرا كانشوف هاد الوديان لكبار.	اول مرة كنشوف هاد الوديان الكبار.
7048	corpus-6-test-corpus-26-train	RAB	ديستريبيتور ماخدامش واقيلا.	دستربيتور ما خدامش واقيلا.
7057	corpus-6-test-corpus-26-train	RAB	خاصني نمشي ل طبيب.	خاصني نمشي لطبيب.
7070	corpus-6-test-corpus-26-train	RAB	شحال دلوقت داز ف نغليز؟	شحال دالوقت داز فنغليز؟
7081	corpus-6-test-corpus-26-train	RAB	شي واحد عزيز عليه الفن الجديد ضاروري يعجبه هاد الصبايغ ديال الهيبيش و هاد لموزيكا ديال الشارع.	شي واحد عزيز عليه الفن الجديد ضاروري يعجبه هاد الصبايغ ديال الهيبيش وهاد الموزيكا ديال الشارع.
7098	corpus-6-test-corpus-26-train	RAB	شحال الساعا؟	شحال الساعة؟
7123	corpus-6-test-corpus-26-train	RAB	بانت ليك واحد البنايا بيضا، لا؟ را مقابلا معاها.	بانت ليك واحد البناية بيضا، لا؟ را مقابلة معاها.
7253	corpus-6-test-corpus-26-train	RAB	اليابانيين ماكايخدوش عطلا طويلا.	اليابانيين ما كيخذوش عطلة طويلة.
7264	corpus-6-test-corpus-26-train	RAB	جاب ليا لله فحالا محضي. حتال هاد الدرجا قليل باش تلاقا شي ياباني؟	جاب لي الله فحالا محضي. حتى لهاد الدرجة قليل باش تلاقى شي ياباني؟
7270	corpus-6-test-corpus-26-train	RAB	فينا اتجاه كاينا الدخلا ديال البوصطا؟	فاينى اتجاه كاينة الدخلة ديال البوصطة؟
7274	corpus-6-test-corpus-26-train	RAB	فين كاينا لا غار ديال غرايهاوند ف هاد لمدينا؟	فين كاينة لا غار ديال غريهاوند فهاد المدينة؟
7281	corpus-6-test-corpus-26-train	RAB	والايني الريسطورات ديال اليابان ماغالينش ف كيوطو؟	والايني الريسطورات ديال اليابان ما غالينش فكيوطو؟
7289	corpus-6-test-corpus-26-train	RAB	واقيلا مجهد عليا.	واقيلا مجهد علي.
7305	corpus-6-test-corpus-26-train	RAB	بغيت التمن لمعقول.	بغيت الثمن المعقول.
7321	corpus-6-test-corpus-26-train	RAB	فين كايتباعو التيكي ديال لميطرو؟	فين كيتباعوا التيكي ديال الميطرو؟
7335	corpus-6-test-corpus-26-train	RAB	عندي بلايص ف الدرجا ديال رجال لأعمال؟	عندي بلايص فالدرجة ديال رجال الاعمال؟
7343	corpus-6-test-corpus-26-train	RAB	بشحال كايدي الطاكسي من لوطيل لاغار؟	بشحال كيدي التاكسي من الاوطيل لاغار؟
7349	corpus-6-test-corpus-26-train	RAB	واخا ناخد هادا و هادا، عفاك؟	وخا ناخذ هادا وهادا، عافاك؟
7381	corpus-6-test-corpus-26-train	RAB	كايقولو اليابان بلد غني.	كيقولوا اليابان بلد غني.
7386	corpus-6-test-corpus-26-train	RAB	باقا شي شومبر خاويا ف بلاصت الناموسيات؟	باقى شي شومبر خاوية فبلاصة الناموسيات؟
7395	corpus-6-test-corpus-26-train	RAB	كادو لواحد صاحبي.	كادو لواحد صاحبي.
7412	corpus-6-test-corpus-26-train	RAB	التلج كايرجع الطريق كاتزلق.	الثلج كيرجع الطريق كتزلق.
7414	corpus-6-test-corpus-26-train	RAB	مالقيتش لاباراي ديال التصاور ديالي.	ما لقيتش الاباراي ديال التصاور ديالي.
7438	corpus-6-test-corpus-26-train	RAB	عندك شي حاجا تصرح بيها؟	عندك شي حاجة تصرح بيها؟
7439	corpus-6-test-corpus-26-train	RAB	ماشفتيش واحد كبوط ازرق؟ حطيتو على هاد الكرسي.	ما شفتيش واحد كبوط ازرق؟ حطيته على هاد الكرسي.
7478	corpus-6-test-corpus-26-train	RAB	انا جاي من طوكيو.	انا جاي من طوكيو.
7479	corpus-6-test-corpus-26-train	RAB	بغيت شي ديميلور ريفلو.	بغيت شي ديميلور ريفلو.
7485	corpus-6-test-corpus-26-train	RAB	عندي شي حوايج ديال التصبين.	عندي شي حوايج ديال التصبين.
7549	corpus-6-test-corpus-26-train	RAB	غادي ناخد شوكولا شو.	غادي ناخذ شوكولا شو.
7550	corpus-6-test-corpus-26-train	RAB	نقادو شي وقيتا بيناتنا باش نقيو ليكل بيت.	نقادوا شي وقيتا بيناتنا باش نقيوا ليكل بيت.
7574	corpus-6-test-corpus-26-train	RAB	سبيسيال، عفاك.	سبسيال، عافاك.
7583	corpus-6-test-corpus-26-train	RAB	بشحال حتال لوطيل سي؟	بشحال حتى لوطيل سي؟
7622	corpus-6-test-corpus-26-train	RAB	بغيت نريزيرفي طابلا ل ربعطاش لواحد معا السبعا د لعشيا، عفاك.	بغيت نريزيرفي طابلة لربعتعش لواحد مع السبعة دالعشية، عافاك.
7626	corpus-6-test-corpus-26-train	RAB	بغيت شي كريم ديال لليل.	بغيت شي كريم ديال لليل.
7627	corpus-6-test-corpus-26-train	RAB	واخا دير ليا بابيي كادو؟	وخا تدير لي بابيي كادو؟
7636	corpus-6-test-corpus-26-train	RAB	هادي التلاتا و ربع.	هادي الثلاثة وربع.
7650	corpus-6-test-corpus-26-train	RAB	بغيت نصيفط لفاكتورات ديال الإحتياجات الخاصا ديالي، عطيني عفاك لادريسا و سميت السيد لي مكلف ب هادشي.	بغيت نصيفط الفاكتورات ديال الاحتياجات الخاصة ديالي، اعطيني عافاك الادريسة وسمية السيد اللي مكلف بهاد الشي.
7662	corpus-6-test-corpus-26-train	RAB	عندك فحال هادي ف نفس لموديل و يكون فيها الطالون؟	عندك فحال هادي فنفس الموديل ويكون فيها الطالون؟
7663	corpus-6-test-corpus-26-train	RAB	بغيت شي تريكو ل ولد عندو عشر سنين.	بغيت شي تريكو لولد عنده عشر سنين.
7671	corpus-6-test-corpus-26-train	RAB	وصلني ل ابي رود، عفاك.	وصلني لآبي رود، عافاك.
7693	corpus-6-test-corpus-26-train	RAB	انا متأكد ريسيرفيت.	انا متأكد ريسيرفيت.
7708	corpus-6-test-corpus-26-train	RAB	انا نجيبو ليك، لا بغيتي تسنا هنايا.	انا نجيبه ليك، لا بغيتي تسنى هنايا.
7721	corpus-6-test-corpus-26-train	RAB	راسي ضارني.	راسي ضارني.
7736	corpus-6-test-corpus-26-train	RAB	عجباتني لماكلا.	عجباتني الماكلة.
7756	corpus-6-test-corpus-26-train	RAB	لا، غلس ف كرسي و تسنى، عفاك. انا راجع.	لا، غلس فكرسي وتسنى، عافاك. انا راجع.
7767	corpus-6-test-corpus-26-train	RAB	واخا ترسم ليا خريطا، عفاك؟	وخا ترسم لي خريطة، عافاك؟
7811	corpus-6-test-corpus-26-train	RAB	تغريسيت ف لبحر ديال ويمانالو. اجي دابا عفاك.	تغريسيت فالبحر ديال ويمنالو. اجي دابا عافاك.
7812	corpus-6-test-corpus-26-train	RAB	شنو باليك ف ميات دولار؟	شنو باليك فمية دولار؟
7814	corpus-6-test-corpus-26-train	RAB	بغيتو مغطي.	بغيته مغطي.
7831	corpus-6-test-corpus-26-train	RAB	بغيت نعاود لا كارط ديالي.	بغيت نعاود لا كارط ديالي.
7834	corpus-6-test-corpus-26-train	RAB	الحكوما دعمات الصناعات.	الحكومة دعمات الصناعات.
7838	corpus-6-test-corpus-26-train	RAB	واقيلا، كتر من خمسين عام.	واقيلا، اكثر من خمسين عام.
7860	corpus-6-test-corpus-26-train	RAB	عدك خرائط مفهومين ديال لمدينا؟	عدك خرائط مفهومين ديال المدينة؟
7883	corpus-6-test-corpus-26-train	RAB	وقتاش كايوصل التران ل سانديييغو، عفاك؟	وقتاش كيوصل التران لسان دييغو، عافاك؟
7913	corpus-6-test-corpus-26-train	RAB	بعيت ندرب طليلا على لودج ديلك.	بغيت نضرب طليلة على الودج ديالك.
7925	corpus-6-test-corpus-26-train	RAB	بغيت الشمبوان.	بغيت الشمبوان.
7947	corpus-6-test-corpus-26-train	RAB	انا ف وطيل هيلطون.	انا فوطيل هيلطون.
7948	corpus-6-test-corpus-26-train	RAB	كنحس براسي فشكل فيا التقيا.	كنحس براسي فشكل في التقيا.
7957	corpus-6-test-corpus-26-train	RAB	والايني غادي نتلاقاها معا الجوج.	والايني غادي نتلاقاها مع الجوج.
7972	corpus-6-test-corpus-26-train	RAB	هاد الطومبيل غادي ل إيدينبره؟	هاد الطومبيل غادي لادنبرة؟
7976	corpus-6-test-corpus-26-train	RAB	اه، عمر هاد لورقا.	آه، عمر هاد الورقة.
7983	corpus-6-test-corpus-26-train	RAB	شحال خاصني نخلص على لباغاج للي زايد عندي؟	شحال خاصني نخلص على الباغاج اللي زايد عندي؟
8039	corpus-6-test-corpus-26-train	RAB	وقتاش نقدر نمشي؟	وقتاش نقدر نمشي؟
8050	corpus-6-test-corpus-26-train	RAB	فهمت.	فهمت.
8058	corpus-6-test-corpus-26-train	RAB	غادي نعيط.	غادي نعيط.
8068	corpus-6-test-corpus-26-train	RAB	دخلات الطوموبيل من حدا الدورا.	دخلات الطوموبيل من حذا الدورا.
8094	corpus-6-test-corpus-26-train	RAB	هاد لبواطا كاطلق لموسيقا.	هاد البواطا كطلق الموسيقى.
8095	corpus-6-test-corpus-26-train	RAB	فيناهوما لبلايص الزوينين؟	فين هوما البلايص الزوينين؟
8098	corpus-6-test-corpus-26-train	RAB	كاينا شي دويرا لمدينا بلكار؟	كاينة شي دويرة للمدينة بالكار؟
8108	corpus-6-test-corpus-26-train	RAB	معاياش غادي نبداو؟	معاياش غادي نبداوا؟
8114	corpus-6-test-corpus-26-train	RAB	واخا، آ سيدي. ف طاي عاديا عندنا عطارد، مزيان؟	وخا، آسيدي. فالطاي العادية عندنا عطارد، مزيان؟
8116	corpus-6-test-corpus-26-train	RAB	تكوانسات ليك لعصبا.	تكوانسات ليك العصبة.
8141	corpus-6-test-corpus-26-train	RAB	خاصك تواعدني بلي غادي ضرب لكورا، ماشي انا، صافي؟	خاصك تواعدني باللي غادي ضرب الكورة، ماشي انا، صافي؟
8143	corpus-6-test-corpus-26-train	RAB	بشحال بعيد؟	بشحال بعيد؟
8149	corpus-6-test-corpus-26-train	RAB	واخا نتسلف لحوايج؟	وخا نتسلف الحوايج؟
8156	corpus-6-test-corpus-26-train	RAB	من إينا كوير مصاوبا هاد الباليزا؟	من اينى كوير مصاوبة هاد الباليزة؟
8161	corpus-6-test-corpus-26-train	RAB	هاد لموص بان ليا مانقيش. واكا تعطيني شي واحد آخر؟	هاد الموس بان لي ما نقيش. وخا تعطيني شي واحد آخر؟
8164	corpus-6-test-corpus-26-train	RAB	ماشي بزاف باش شريت هادشي، واخا تبدلو ليا بهادا؟	ماشي بزاف باش شريت هاد الشي، وخا تبدله لي بهادا؟
8173	corpus-6-test-corpus-26-train	RAB	واقيلا راه صريح، ولايني مامتافقش معاه.	واقيلا راه صريح، ولايني ما متافقش معاه.
